date,value,value_10yravg,sd_10yravg,value_1yravg,sd_1yravg,zscore_10yravg,zscore_1yravg
2010-01-01,92.4403,NA,NA,NA,NA,NA,NA
2010-02-01,93.88668,NA,NA,NA,NA,NA,NA
2010-03-01,93.14987826086957,NA,NA,NA,NA,NA,NA
2010-04-01,92.63908636363637,NA,NA,NA,NA,NA,NA
2010-05-01,95.53064,NA,NA,NA,NA,NA,NA
2010-06-01,96.06062727272727,NA,NA,NA,NA,NA,NA
2010-07-01,94.45469047619048,NA,NA,NA,NA,NA,NA
2010-08-01,93.68223181818182,NA,NA,NA,NA,NA,NA
2010-09-01,92.76259523809524,NA,NA,NA,NA,NA,NA
2010-10-01,90.22912,NA,NA,NA,NA,NA,NA
2010-11-01,90.509535,NA,NA,NA,NA,NA,NA
2010-12-01,91.18347142857142,NA,NA,93.04407132152268,1.8295143913981617,NA,1.0169911216327403
2011-01-01,90.11122,NA,NA,92.84998132152269,2.0136664416370387,NA,1.360086886731932
2011-02-01,89.3966894736842,NA,NA,92.47581544432971,2.2110025926643004,NA,1.3926378833120683
2011-03-01,88.48722608695653,NA,NA,92.08726109650361,2.475638535059464,NA,1.4541844290126198
2011-04-01,86.92136666666667,NA,NA,91.61078445508947,2.877407955656044,NA,1.629736853686297
2011-05-01,86.94640476190476,NA,NA,90.89543151858153,2.881361018685146,NA,1.3705421608288557
2011-06-01,86.94125454545454,NA,NA,90.1354837913088,2.5822941931176424,NA,1.2369734069679408
2011-07-01,86.31780499999999,NA,NA,89.45741000162627,2.4074202052995415,NA,1.3041366832075898
2011-08-01,86.89824347826087,NA,NA,88.89207763996619,2.1023233523612475,NA,0.9483955736237843
2011-09-01,89.72526666666667,NA,NA,88.63896692568046,1.7467350147494773,NA,-0.6219029971996106
2011-10-01,90.609845000000007,NA,NA,88.6706940090138,1.7813582565389405,NA,-1.0885800112740076
2011-11-01,91.26488,NA,NA,88.73363942568047,1.8636847392264184,NA,-1.3581913942001862
2011-12-01,92.20559047619048,NA,NA,88.81881601298205,2.003910620442316,NA,-1.690082595829985
2012-01-01,91.646265,NA,NA,88.94673642964874,2.1383942921237846,NA,-1.2624091732260363
2012-02-01,89.9605,NA,NA,88.99372064017506,2.155306354025562,NA,-0.44855774587183084
2012-03-01,90.51121363636364,NA,NA,89.16238626929231,2.1909663995686666,NA,-0.6156312426045717
2012-04-01,90.81560952380953,NA,NA,89.48690650738753,2.115975791560077,NA,-0.627938666274799
2012-05-01,92.49278636363637,NA,NA,89.94910497419852,2.1163545968112194,NA,-1.2019164431473337
2012-06-01,93.88086666666666,NA,NA,90.52740598429953,2.167254771262114,NA,-1.5473310876202249
2012-07-01,93.40616666666666,NA,NA,91.11810278985507,1.8597745636928282,NA,-1.2302909833696931
2012-08-01,92.52826521739131,NA,NA,91.58727126811596,1.3343807701024217,NA,-0.7051914793429804
2012-09-01,90.9802,NA,NA,91.69184904589372,1.2194085259704928,NA,0.5836018288680906
2012-10-01,90.75663,NA,NA,91.70408112922706,1.2082532511261017,NA,0.7841494557072617
2012-11-01,91.47508,NA,NA,91.72159779589373,1.2028185455747586,NA,0.20495011221823686
2012-12-01,90.88038999999999,NA,NA,91.61116442287785,1.215114370679415,NA,0.601403818859664
2013-01-01,90.82551428571429,NA,NA,91.5427685300207,1.235880634929899,NA,0.5803588340447513
2013-02-01,91.55087368421053,NA,NA,91.67529967037159,1.1316572054140188,NA,0.10995024426635962
2013-03-01,92.41318,NA,NA,91.83379686734128,1.0860706106767442,NA,-0.5334672782441822
2013-04-01,92.04782272727273,NA,NA,91.93648130096322,1.0382509581207575,NA,-0.10723941590291129
2013-05-01,92.52896818181819,NA,NA,91.93949645247837,1.040064327555619,NA,-0.5667646834164662
2013-06-01,93.283615,NA,NA,91.88972548025613,0.9490225797262888,NA,-1.468763282898793
2013-07-01,93.87238636363637,NA,NA,91.92857712167029,1.0233776220877948,NA,-1.8994056543864128
2013-08-01,93.71488636363637,NA,NA,92.0274622171907,1.13755140070407,NA,-1.4833827688148944
2013-09-01,93.470565,NA,NA,92.23499263385737,1.15613840339202,NA,-1.0687062747137772
2013-10-01,92.49926818181818,NA,NA,92.38021248234223,1.0589203730521124,NA,-0.1124312106044364
2013-11-01,93.37366842105263,NA,NA,92.53842818409662,1.053208919674512,NA,-0.7930432617434887
2013-12-01,93.53402,NA,NA,92.75956401742995,0.9466226605370449,NA,-0.8181253363728651
2014-01-01,94.46474761904761,NA,NA,93.06283346187439,0.8485535047756446,NA,-1.6521222872609382
2014-02-01,94.64558235294118,NA,NA,93.32072585093528,0.8169479468235182,NA,-1.6217147091895483
2014-03-01,94.44082105263158,NA,NA,93.48969593865456,0.8218497168968434,NA,-1.1572980977207015
2014-04-01,93.99555,NA,NA,93.65200654471518,0.6935127781741821,NA,-0.4953671599091031
2014-05-01,93.67002857142857,NA,NA,93.74709491051605,0.5970509167856136,NA,0.12907833640451943
2014-06-01,93.82740476190476,NA,NA,93.792410724008107,0.5790400786041349,NA,-0.060434569539660775
2014-07-01,93.6038590909091,NA,NA,93.77003345128082,0.5808542491508467,NA,0.28608615778339913
2014-08-01,94.58080952380952,NA,NA,93.84219371462859,0.6254554443512557,NA,-1.1809247418847655
2014-09-01,96.12086666666667,NA,NA,94.06305218685083,0.8930051707750281,NA,-2.304370172940762
2014-10-01,97.43960454545454,NA,NA,94.47474688382052,1.194449881713569,NA,-2.482195115110745
2014-11-01,99.11468888888889,NA,NA,94.95316525614021,1.7389624409329831,NA,-2.393107254528139
