date,value,value_10yravg,sd_10yravg,value_1yravg,sd_1yravg,zscore_10yravg,zscore_1yravg
2014-12-01,-0.19624999999999998,NA,NA,-0.5609104166666666,0.18079542550601638,NA,-2.0169781157130644
2015-01-01,0.0148,NA,NA,-0.51311375,0.24561249008739727,NA,-2.149376645349552
2015-02-01,-0.2477,NA,NA,-0.484445,0.255482148727033,NA,-0.926659655790462
2015-03-01,-0.19935,NA,NA,-0.44865125,0.26337447159307564,NA,-0.9465657339226888
2015-04-01,-0.341875,NA,NA,-0.4238679166666666,0.2577384906738041,NA,-0.3181244541795565
2015-05-01,-0.31522,NA,NA,-0.39036125,0.24176435692186082,NA,-0.31080367245485213
2015-06-01,-0.241,NA,NA,-0.34250916666666664,0.2038876164240011,NA,-0.497868229797586
2015-07-01,-0.13124,NA,NA,-0.29266458333333334,0.17120627095909688,NA,-0.9428660669322066
2015-08-01,0.1409,NA,NA,-0.22907958333333334,0.1792276888670631,NA,-2.0642992479122735
2015-09-01,0.24614999999999998,NA,NA,-0.16500875,0.20084312209154007,NA,-2.0471637052754166
2015-10-01,0.16708,NA,NA,-0.12648375,0.21726301977018336,NA,-1.3511905998108933
2015-11-01,0.026775,NA,NA,-0.08974416666666668,0.20086245649961718,NA,-0.580094302824026
2015-12-01,0.351475,NA,NA,-0.04410041666666668,0.23396457157459402,NA,-1.6907492190139006
2016-01-01,0.65698,NA,NA,0.009414583333333323,0.3098110651705057,NA,-2.0901946039605672
2016-02-01,0.74785,NA,NA,0.09237708333333333,0.3633677696060108,NA,-1.8038829293455967
2016-03-01,0.18732500000000002,NA,NA,0.12459999999999999,0.35211673107081976,NA,-0.17813694853194698
2016-04-01,0.15314,NA,NA,0.16585124999999998,0.3200346193995339,NA,0.03971835929453353
2016-05-01,0.111825,NA,NA,0.2014383333333333,0.28331411027124626,NA,0.31630381292176757
2016-06-01,0.2579,NA,NA,0.24301333333333333,0.24672955554369216,NA,-0.06033596840014766
2016-07-01,0.18744,NA,NA,0.26957,0.21829712210238095,NA,0.37623033784880205
2016-08-01,0.24207499999999998,NA,NA,0.27800125,0.2148015877515066,NA,0.16725318642225917
2016-09-01,0.32776,NA,NA,0.2848020833333333,0.2149933102918906,NA,-0.1998104806532999
2016-10-01,0.1346,NA,NA,0.28209541666666665,0.21680691505512387,NA,0.6803077135670025
