date,weighted_z_1,weighted_z_2,weighted_z_3,weighted_z_4,weighted_z_5,weighted_z_6,weighted_z_7,total_weighted_z
2010-11-01,NA,NA,NA,NA,NA,NA,NA,0
2010-12-01,NA,0.1051825540064882,0.14281355341689725,0.17377709956245194,0.09251035958506945,-0.11998465850575271,-0.11391705079940075,0.2803818572657534
2011-01-01,NA,0.12375250956708657,0.17688557368904118,0.1731912750113061,0.08702146113355959,-0.11683488299609077,-0.10876784181555182,0.33524809458935084
2011-02-01,NA,0.1445313901960121,0.11680081171649631,0.13993260692664616,0.09621082573900437,-0.11291929222456006,-0.09284067483622833,0.29171566751737055
2011-03-01,NA,0.15478275561680846,0.172075792140501,0.16201756538141834,0.1379570213747637,-0.10827882305440653,-0.08080016686971288,0.4377541445893721
2011-04-01,NA,0.1621904062742726,0.1124864246426216,0.1276868451950521,0.08607306703549805,-0.10266571435840166,0.014540990538477839,0.40031201932752053
2011-05-01,NA,0.13937710461735486,0.10723606551811689,0.1019111306669247,0.0733540251064922,-0.09530797319707093,0.03025253455594798,0.3568228872677657
2011-06-01,NA,0.1275165436640955,0.07981159633733967,0.09702247724185581,0.07999105523487188,-0.08510383276990846,0.059163422261974505,0.3584012619702289
2011-07-01,NA,0.12333505053900931,0.0872715118508266,0.09459146744501674,0.1289646057857858,-0.07004178257642996,0.16539912573951704,0.5295199787837256
2011-08-01,NA,0.12125032021577305,0.11419096064605588,0.08662986960801322,0.15001968015653003,-0.04663350125816876,0.13947829471225295,0.5649356240804564
2011-09-01,NA,0.10682203623149285,0.05067544675971545,0.07036157553008461,0.14636803919355393,-0.007387214019607101,0.1209523783464242,0.4877922620416639
2011-10-01,NA,0.1035030224190783,0.06957355495686943,0.08066324482785171,0.16253845231081038,0.06034280273033092,0.1295236283908423,0.606144705635783
2011-11-01,NA,0.08099539852929763,0.11038046478367666,0.09875525762790668,0.12076861818762459,0.14437133949868247,0.10707572953405216,0.6623468081612403
2011-12-01,NA,0.11075989517665065,0.1452479939271098,0.10418372652934106,0.14764676679533362,0.17976918538824763,0.09030840450528135,0.7779159723219641
2012-01-01,NA,0.14617712206305206,0.1399277090308004,0.15077102523764208,0.16977923447372062,0.17618242849409194,0.06119370829300236,0.8440312275923094
2012-02-01,NA,0.15027517452616207,0.13866667594795634,0.14464703494654746,0.1542120141342343,0.1653339281445083,0.05148287365989832,0.8046177013593068
2012-03-01,NA,0.1656819765557984,0.10148761750920944,0.14465256024723216,0.09929819490766681,0.15553258929944122,0.043927174826144305,0.7105801133454923
2012-04-01,NA,0.14906636451617136,0.03255155410152483,0.08706721026960891,0.11140974245472587,0.14759220881094678,0.09600498279049613,0.6236920629434739
2012-05-01,NA,0.13310234912420638,0.008827818099407584,0.07124842286055608,0.08109259725083715,0.141222548202123,0.08937041020315757,0.5248641457402877
2012-06-01,NA,0.12093585907849855,-0.0633633223746307,-0.02245389664739164,0.09412962609425946,0.13601489840802639,0.10892193764522834,0.37418510220399037
2012-07-01,NA,0.1249024525890575,0.0017913854030055401,-0.03483845348504956,0.07015820428837544,0.1316302890256507,0.13607229461934933,0.42971617244038895
2012-08-01,NA,0.10151909761951039,-0.13847215946311955,0.001486082940274936,0.05033148717163076,0.12815670354724912,0.1157352909885889,0.25875650280413454
2012-09-01,NA,0.08130841031182118,0.014388036853115072,0.05263911847834876,0.0219701633219929,0.12540946362259886,0.10297123016908144,0.3986864227569582
2012-10-01,NA,0.07745514323624644,0.038721028945341754,0.07341646465477257,-0.011918067593356493,0.12317736798087303,0.14384592885243086,0.4446978660763082
2012-11-01,NA,0.055199709052514125,0.021616578579335317,0.12867679087614176,0.07351365953215197,0.12121345726311035,0.11668431176472646,0.51690450706798
2012-12-01,NA,0.0632161620099426,0.12743547879708214,0.10414818315537933,0.2101743610159539,0.11923559932166496,0.09732942944352832,0.7215392137435512
2013-01-01,NA,0.10568608391287201,0.08278514481585617,0.1256201251627156,0.12341720767013709,0.11708625347471925,0.07560436707226216,0.6301991821085623
2013-02-01,NA,0.13686597239905507,0.1769608501069432,0.187515670159832,0.16073635361611752,0.11451793352211216,0.06666333819350477,0.8432601179975647
2013-03-01,NA,0.13142547382274106,0.0025478320456689004,0.07764582101830206,0.12291706590274205,0.11141226654878324,0.06494634206388535,0.5108948014021226
2013-04-01,NA,0.11862860900998913,0.032200100619963826,0.02487145428197756,0.062108728609042575,0.10764221267551062,-0.10721355959421397,0.23823754560226973
2013-05-01,NA,0.10438769224702672,0.10311429693131464,0.07400618928793609,0.09027554358538031,0.10324653951630998,-0.10989373933447405,0.3651365222334937
2013-06-01,NA,0.1045463368616922,0.12059265022737921,0.01570696796183577,0.10350447052934326,0.09809054050013366,-0.11271041225721284,0.32973055382317124
2013-07-01,NA,0.016396170480142656,-0.011383112344995984,0.014393064328725003,-0.022151157564198585,0.09222285956320221,0.1924700516955103,0.28194787615838557
2013-08-01,NA,0.1161332004365276,-0.001017273692469884,0.07113106475629477,0.08372039628799323,0.08594873089312863,0.14611178720061707,0.5020279058820915
2013-09-01,NA,0.14802304262215243,0.08152831490736073,0.041110724226309923,0.08115133562690591,0.07858283475352427,0.11829651627497151,0.5486927684112248
2013-10-01,NA,0.16878567421205207,0.017795403640645087,0.05640207692151124,0.11172148591952097,0.06913843974468409,0.09315665413912694,0.5169997345775403
2013-11-01,NA,0.1758793377591306,0.12989946661513024,0.17560816153018366,0.10982356779551847,0.05487059342496774,0.08064362142150673,0.7267247485464374
2013-12-01,NA,0.1529219231961809,0.08765026491699415,0.07989101015698113,0.057812297781904755,0.030779411968199638,0.07006406243074104,0.4791189704510016
2014-01-01,NA,0.12081381952894865,-0.034097743737664415,0.06044047367923483,-0.17008042469152812,-0.014766846925569463,0.031128462631451977,-0.006562259515126541
2014-02-01,NA,0.1399824905580668,0.04913164748958829,0.1565527314153755,0.021201381207427865,-0.10209461811195528,0.025452024667834548,0.29022565722633775
2014-03-01,NA,0.13058317747272558,0.05106640277232653,0.10742934064361528,0.15295284029385525,-0.1777020890136966,0.019813457276660274,0.2841431294454863
2014-04-01,NA,0.12480203444289042,0.06490913981168399,0.0995560509641617,0.12187770867996796,-0.1867195263384433,0.08793582143324143,0.3123612289935022
2014-05-01,NA,0.11836671701057762,0.01373465047557708,0.07862325530600908,0.1315032599966504,-0.17828242174809605,0.082439633498324,0.24638509453904214
2014-06-01,NA,0.13080492259564616,0.04452938310899841,0.07055633819940745,0.13577629245598938,-0.1702128292533166,0.11484923721651702,0.3263033443232418
2014-07-01,NA,0.13860733834560554,0.2523132924873016,0.106737546002949,0.15174489489189089,-0.16405529476802394,0.24142219382534857,0.7267699707850717
2014-08-01,NA,0.13887897700892937,-0.028875334734125985,0.08121994602784358,0.07853029412399418,-0.15956751355423104,0.1693152957210236,0.27950166459343373
2014-09-01,NA,0.13993962182783087,-0.04191645449792766,0.007747869345568378,0.07228866776693758,-0.15598533390210076,0.132900737703217,0.15497510824352542
2014-10-01,NA,0.1496749882123276,-0.07326986201332611,-0.1422072442639177,0.05499627077123456,-0.1526404611795401,0.23595007760220302,0.07250376912898127
2014-11-01,NA,0.1468089246039563,-0.09397883881512462,-0.21372908624242784,0.10484377700155174,-0.14916649071354962,0.16718992738814167,-0.03803178677745235
2014-12-01,NA,0.1267466539944401,-0.11475243518064329,-0.17685474594691103,0.07510880761695464,-0.1454222434070785,0.1317754604726809,-0.10339850245055716
2015-01-01,NA,0.1079468755694398,-0.11815596456597705,-0.2062378984345991,-7.750226362692938e-4,-0.14146468426368972,0.1529253767398841,-0.20576131759121127
2015-02-01,NA,0.10291584953609413,-0.11432885103811626,-0.14765776426394972,-0.14577191586850644,-0.13731882806926993,0.12386415784211276,-0.31829735186163544
2015-03-01,NA,0.10092338068330477,-0.06769440237828488,-0.0969325384971099,-0.08820639597043141,-0.13289981336732715,0.10394695178867622,-0.18086281774117235
2015-04-01,NA,0.09422690144647963,-0.07008932330426632,-0.08986713295261958,-0.0920883963573035,-0.1280793448972028,0.12549266086605995,-0.16040463519885262
2015-05-01,NA,0.10347437548147534,-0.07771901835272625,-0.0898531436187883,-0.08209917326879704,-0.12274014874725417,0.10638538903819002,-0.1625517194679004
2015-06-01,NA,0.09426048295416369,-0.038792391361614983,-0.06165449168737375,-0.12044370493335006,-0.11664594882711304,0.09294680486541812,-0.15032924898987005
2015-07-01,NA,0.11079182719139033,-0.046719625393154,-0.062195314116383356,-0.0013951294969808052,-0.10938289880844562,0.07151625247871408,-0.03738488814485937
2015-08-01,NA,0.09413695037374471,-0.09318524760810139,-0.09013804702572906,-0.04283474083257089,-0.10059264115663569,0.06263666877403481,-0.1699770574752575
2015-09-01,NA,0.10915411301628913,-0.13066666672321012,-0.1052453896564753,-0.06920820662357667,-0.08989709201826124,0.06055199865348569,-0.2253112433517485
2015-10-01,NA,0.11995300402929718,-0.0642101268606193,-0.13785367771168328,-0.0801175101882173,-0.07601689418858738,0.0199893223172593,-0.2182558826025508
2015-11-01,NA,0.08968829324359703,-0.10776493855797777,-0.1431295609906855,-0.11336366717407032,-0.05658146148081941,0.006797876674069454,-0.3243534582858865
2015-12-01,NA,0.08930775832242584,-0.16439483346252515,-0.19103026072589094,-0.15837254782754293,-0.026591161264461365,-0.017358980146586843,-0.4684400251045814
2016-01-01,NA,0.14144790127535722,-0.0751884229132474,-0.14526975184642302,-0.05875303434578267,0.024372784040601968,-0.1402273260367347,-0.2536178498262286
2016-02-01,NA,0.07024185216994466,-0.15284147878594467,-0.13231279027143675,-0.12028477974592122,0.10354148874533414,-0.13228128923081317,-0.363936997118837
2016-03-01,NA,-0.047457895379153084,-0.0922228955292509,-0.10012439298662693,-0.11174843275777255,0.16674843636234588,-0.1252483445143465,-0.3100535248048041
2016-04-01,NA,-0.0025579138175908247,0.01890568529412279,-0.05890619259046306,-0.11499082026457391,0.17590206937847536,-0.03826683117627129,-0.019914003176300942
2016-05-01,NA,-0.13207724189049364,-0.027013975802613964,-0.05996689442291837,-0.10800160040739899,0.16518236295993816,-0.028677155291518156,-0.19055450485500497
2016-06-01,NA,-0.03452710765268759,-0.13044321307302933,-0.03591794825622449,-0.049193651134401356,0.15257158552774056,-0.018175114375494197,-0.11568544896409641
2016-07-01,NA,0.08645748703469941,-0.05216450048754599,-0.04345243776483074,-0.03218178793849312,0.14092884913642878,-0.020635046744639292,0.07895256323561906
2016-08-01,NA,-0.055510578296292724,-0.022326202777357033,-0.026747959735406543,-0.11063228359540864,0.12999991704348376,-0.009678961329599656,-0.09489606869058083
2016-09-01,NA,-0.06155316012016296,-0.004327749832511056,0.04264922792603831,-0.03856851462031975,0.11880343373487647,0.004934696125433869,0.06193793321335488
2016-10-01,NA,-0.05781823224731847,0.16864385896540784,0.0325839837998904,0.030309798224602936,0.10646039778656814,-0.17380680168947193,0.10637300483967892
2016-11-01,NA,-0.07550735132681967,-0.017225185448267115,0.03683236704211758,0.008620082072409042,0.09145820463260958,-0.13897556686150908,-0.09479744988945966
2016-12-01,NA,0.0029011344282141617,0.09784282473981878,0.2329035987995626,0.030262107065735795,0.07161858140967296,-0.11718559158295513,0.31834265486004915
2017-01-01,NA,0.08937297261161405,0.08342670613432276,0.16973214602053477,0.15163844892542844,0.04194570488934117,-0.2121047096533517,0.32401126892788945
2017-02-01,NA,0.1688671381336173,0.09543841437398304,0.1277513316238541,0.0863923144375999,-0.007786837699623541,-0.1566877867729642,0.3139745740964666
2017-03-01,NA,0.16851475694630413,0.08093627941620171,0.11187713161196472,-0.08329052508976784,-0.08872748596140403,-0.12557091190348307,0.06373924501981562
2017-04-01,NA,0.14939022281612646,0.08199212605668439,0.07583890309714268,0.2319862868766019,-0.165834834889164,-0.10747255917420291,0.2659001447831885
2017-05-01,NA,0.15003977852073308,0.04406152968511366,0.09855270787213423,0.1421636800432537,-0.18562028377764267,-0.09067431779200413,0.15852309455158786
2017-06-01,NA,0.1495864704632897,0.1574201813116154,0.05921245760943195,0.12011836765446739,-0.17813625657905344,-0.07722885079634567,0.23097236966340534
2017-07-01,NA,0.12168615260551802,-0.027929045689532767,0.04981343200505937,0.03589336585782273,-0.16688649173861836,-0.1212901895935989,-0.1087127765533499
2017-08-01,NA,0.17354085403712297,0.01711504933859786,0.10049838591771659,-0.01948365821910074,-0.156834192779322,-0.10599695711162074,0.008839481183393928
