date,series_id,value,value_10yravg,sd_10yravg,value_1yravg,sd_1yravg,zscore_10yravg,zscore_1yravg
2010-01-01,AMTMNO,393694,NA,NA,NA,NA,NA,NA
2010-02-01,AMTMNO,394215,NA,NA,NA,NA,NA,NA
2010-03-01,AMTMNO,400659,NA,NA,NA,NA,NA,NA
2010-04-01,AMTMNO,400842,NA,NA,NA,NA,NA,NA
2010-05-01,AMTMNO,404370,NA,NA,NA,NA,NA,NA
2010-06-01,AMTMNO,400624,NA,NA,NA,NA,NA,NA
2010-07-01,AMTMNO,402326,NA,NA,NA,NA,NA,NA
2010-08-01,AMTMNO,408354,NA,NA,NA,NA,NA,NA
2010-09-01,AMTMNO,422049,NA,NA,NA,NA,NA,NA
2010-10-01,AMTMNO,417830,NA,NA,NA,NA,NA,NA
2010-11-01,AMTMNO,426427,NA,NA,NA,NA,NA,NA
2010-12-01,AMTMNO,429764,NA,NA,408429.5,12448.923491246505,NA,1.713762641002767
2011-01-01,AMTMNO,445734,NA,NA,412766.1666666667,15531.619606662423,NA,2.1226268842684943
2011-02-01,AMTMNO,438975,NA,NA,416496.1666666667,16037.86894613288,NA,1.4016097405979557
2011-03-01,AMTMNO,463133,NA,NA,421702.3333333333,20064.15610591246,NA,2.0649095056860123
2011-04-01,AMTMNO,454441,NA,NA,426168.9166666667,20944.811357723087,NA,1.3498370957114592
2011-05-01,AMTMNO,458536,NA,NA,430682.75,21644.80909899226,NA,1.2868327862174027
2011-06-01,AMTMNO,454746,NA,NA,435192.9166666667,20415.875460303094,NA,0.9577391560480761
2011-07-01,AMTMNO,459477,NA,NA,439955.5,18640.580782504898,NA,1.0472581422099192
2011-08-01,AMTMNO,468947,NA,NA,445004.9166666667,17472.2552452756,NA,1.3702915277526706
2011-09-01,AMTMNO,457843,NA,NA,447987.75,16206.484320256732,NA,0.6081053611165854
2011-10-01,AMTMNO,463126,NA,NA,451762.4166666667,13610.99455626245,NA,0.8348826594824331
2011-11-01,AMTMNO,471598,NA,NA,455526.6666666667,12133.286269472492,NA,1.32456557740412
2011-12-01,AMTMNO,478391,NA,NA,459578.9166666667,10793.082704452492,NA,1.7429759271253178
2012-01-01,AMTMNO,482146,NA,NA,462613.25,11632.643583897858,NA,1.679132508369605
2012-02-01,AMTMNO,483814,NA,NA,466349.8333333333,10495.2917654739,NA,1.664000111375476
2012-03-01,AMTMNO,481670,NA,NA,467894.5833333333,11311.245815625933,NA,1.2178514101105133
2012-04-01,AMTMNO,473621,NA,NA,469492.9166666667,10568.065148948706,NA,0.3906186492182979
2012-05-01,AMTMNO,471644,NA,NA,470585.25,9994.447741575865,NA,0.10593381719289101
2012-06-01,AMTMNO,464626,NA,NA,471408.5833333333,8920.22792674893,NA,-0.7603598684955685
2012-07-01,AMTMNO,472683,NA,NA,472509.0833333333,8090.417355886175,NA,0.021496624836066482
2012-08-01,AMTMNO,455789,NA,NA,471412.5833333333,9402.361332600864,NA,-1.6616659135574348
2012-09-01,AMTMNO,474226,NA,NA,472777.8333333333,8387.562305237585,NA,0.17265644223738086
2012-10-01,AMTMNO,477661,NA,NA,473989.0833333333,7902.503210529196,NA,0.4646523473441011
2012-11-01,AMTMNO,476440,NA,NA,474392.5833333333,7892.926021080042,NA,0.2593989429520238
2012-12-01,AMTMNO,488861,NA,NA,475265.0833333333,8890.719180014561,NA,1.5292257455649858
2013-01-01,AMTMNO,484478,NA,NA,475459.4166666667,9078.302789501944,NA,0.9934217377902741
2013-02-01,AMTMNO,501772,NA,NA,476955.9166666667,11686.239884102493,NA,2.1235302012833186
2013-03-01,AMTMNO,476914,NA,NA,476559.5833333333,11592.099358523406,NA,0.030573984548026806
2013-04-01,AMTMNO,481734,NA,NA,477235.6666666667,11641.61303516854,NA,0.3864012074395659
2013-05-01,AMTMNO,494611,NA,NA,479149.5833333333,12495.37093529464,NA,1.2373715631757758
2013-06-01,AMTMNO,501093,NA,NA,482188.5,13063.60708575197,NA,1.4471118027285506
2013-07-01,AMTMNO,481156,NA,NA,482894.5833333333,12727.797113250219,NA,-0.1365973481399518
2013-08-01,AMTMNO,485233,NA,NA,485348.25,9441.084280227757,NA,-0.012207284309638607
2013-09-01,AMTMNO,496195,NA,NA,487179,9215.612197885617,NA,0.9783397788883288
2013-10-01,AMTMNO,490079,NA,NA,488213.8333333333,8734.309077460339,NA,0.21354484368774107
2013-11-01,AMTMNO,504720,NA,NA,490570.5,9077.212021921108,NA,1.5587935993815631
2013-12-01,AMTMNO,501745,NA,NA,491644.1666666667,9603.349309990603,NA,1.05180317900393
2014-01-01,AMTMNO,488094,NA,NA,491945.5,9412.89065348926,NA,-0.40917292485197304
2014-02-01,AMTMNO,496871,NA,NA,491537.0833333333,9046.980475257862,NA,0.5895797698750594
2014-03-01,AMTMNO,498172,NA,NA,493308.5833333333,7936.425912534654,NA,0.6127968332679185
2014-04-01,AMTMNO,500540,NA,NA,494875.75,7272.024166438992,NA,0.7789096777402079
2014-05-01,AMTMNO,496209,NA,NA,495008.9166666667,7281.360717717201,NA,0.16481580570692497
2014-06-01,AMTMNO,498610,NA,NA,494802,7126.380631785739,NA,0.534352597307981
2014-07-01,AMTMNO,558342,NA,NA,501234.1666666667,18861.416551609618,NA,3.0277595098476193
2014-08-01,AMTMNO,495777,NA,NA,502112.8333333333,18285.021315687645,NA,-0.3465040168095118
2014-09-01,AMTMNO,492542,NA,NA,501808.4166666667,18422.392784367483,NA,-0.502997453975132
2014-10-01,AMTMNO,484859,NA,NA,501373.4166666667,18782.63928815085,NA,-0.8792383441599133
