date,weighted_z_1,weighted_z_2,weighted_z_3,weighted_z_4,weighted_z_5,weighted_z_6,total_weighted_z
2013-10-01,-0.028180174869410896,0.12329252344654847,0.22722928132690323,0.04281744192888498,-0.12894389937499764,-0.12894389937499764,0.1072712730829305
2013-11-01,0.26955615827859547,0.19179260587865474,0.1827806038500813,0.0372908685220512,-0.07345931871689458,-0.07345931871689458,0.5345015990955936
2013-12-01,0.21443600945465624,0.17778975055469012,0.15847974968944914,0.031914236925211274,0.0768458163625063,0.0768458163625063,0.7363113793490194
2014-01-01,0.21146493287388393,0.16701288596785246,0.1609378493900232,0.08312795203935097,0.034774181126924195,0.034774181126924195,0.692091982524959
2014-02-01,0.31796894060996855,0.14082231248910496,0.13322923851666446,0.07476249657621586,0.036796942900450734,0.036796942900450734,0.7403768739928553
2014-03-01,0.4474726489678645,0.11866575025544615,0.11304829852079512,0.09574271077563382,-0.007073034293110986,-0.007073034293110986,0.7607833399335175
2014-04-01,0.4729090926855159,0.17400829229224873,0.20552498992317353,-0.29611808957705843,0.0832192839655484,0.0832192839655484,0.7227628532549766
2014-05-01,0.6423343094542002,0.1259494877047694,0.16488484551422802,-0.20654359445467405,0.03265766414184777,0.03265766414184777,0.7919403765022192
2014-06-01,0.8923915308781821,0.18275071815824595,0.13926181598592077,-0.16204031025301285,0.05419506546838614,0.05419506546838614,1.1607538857061084
2014-07-01,0.5098640853989158,0.13513463921774824,0.19997998305279505,0.1200733999922809,0.04565770697694168,0.04565770697694168,1.0563675216156234
2014-08-01,0.0627996370181108,0.11554205894051739,0.16359595169878985,0.10624129740721525,0.06540529898419377,0.06540529898419377,0.5789895430330209
2014-09-01,-0.5087989940683592,0.13913546979635794,0.14136565045839453,0.09458215017924959,0.10808852152202285,0.10808852152202285,0.0824613194096886
2014-10-01,-1.212320105458515,0.1473583417194869,0.1988973491346495,0.08446717229993499,0.1708401720726236,0.1708401720726236,-0.43991689815919655
2014-11-01,-0.6363670040677013,0.12603174203350534,0.15935205159742694,0.07548641068562151,0.22240441182107037,0.22240441182107037,0.16931202389099323
2014-12-01,-1.0084890578565322,0.14971724762794772,0.13356665310972368,0.06735753140545635,0.24307042164503745,0.24307042164503745,-0.17170678242332954
2015-01-01,-1.074688322674776,0.12766538141721548,0.15954976967057477,0.19225598974127658,0.22940477165138506,0.22940477165138506,-0.13640763854293914
2015-02-01,-0.463329827895231,0.1545558815621446,0.13590771098808407,0.15455588156214425,0.1452600493081532,0.1452600493081532,0.27220974483344834
2015-03-01,-0.4732828669613444,0.14208189862752782,0.12082194824914519,0.12897985295826556,0.0893638837097448,0.0893638837097448,0.09732860029308374
2015-04-01,-0.15906222708977824,0.12117734822160804,0.14716020745357802,0.06703330554498697,0.1159397868805404,0.1159397868805404,0.4081882078914756
2015-05-01,-0.15540183622742607,0.08051005464031809,0.12734437586251043,0.055277079839256664,0.021012911678139803,0.021012911678139803,0.14975549747093872
2015-06-01,-0.248934114898793,0.1770865582781682,0.11562651330816581,0.045133546692422005,0.09743533000907928,0.09743533000907928,0.2837831633981216
2015-07-01,-0.4714330334661033,0.1716009984087139,0.14965968486655756,0.0761688109642865,0.0313406466128822,0.0313406466128822,-0.011322246000780953
2015-08-01,-1.0321496239561367,0.17160099840871368,0.13169652313573235,0.06338978498293345,-0.011014502892860448,-0.011014502892860448,-0.6874913232144781
2015-09-01,-1.0235818526377083,0.14453882823731887,0.12492385215972386,0.051176631571915904,-0.14871268915435748,-0.14871268915435748,-1.0003679189774646
2015-10-01,-0.6755952999054466,0.12334301205414762,0.13279394758217164,0.22069168375158235,-0.08653673411817467,-0.08653673411817467,-0.3718401247538944
2015-11-01,-0.290047151412013,0.1348123651441556,0.11630178713289724,0.17967361713855537,-0.05659749112171153,-0.05659749112171153,0.02754563576017216
2015-12-01,-0.8453746095069503,0.11510646560301097,0.10747416048177377,0.15763691696541596,-0.011222952198568614,-0.011222952198568614,-0.4876029708538868
2016-01-01,-1.0450973019802836,0.12914796938003903,0.18039317758949341,0.15807137356202333,-0.01680662660697338,-0.01680662660697338,-0.6110980346626746
2016-02-01,-0.9019414646727983,0.13683349098564715,0.1531752315213026,0.13061053789345603,-0.017657892545028652,-0.017657892545028652,-0.5166379893624499
2016-03-01,-0.08906847426597349,0.05597241635310303,0.1383505947176325,0.11018003285368744,-0.03976484785623952,-0.03976484785623952,0.13590487394597045
2016-04-01,0.019859179647266766,0.0435494170355695,0.1659089561293445,0.06567895774291853,-0.10843861851637096,-0.10843861851637096,0.07811927352235737
2016-05-01,0.15815190646088378,0.15153850179335057,0.14118161817531652,0.05333692516640696,0.12532171671726328,0.12532171671726328,0.7548523850304844
2016-06-01,-0.03016798420007383,0.13711103175255032,0.12606647476569968,0.04082482904638631,0.09807950336945065,0.09807950336945065,0.46999335810346377
2016-07-01,0.18811516892440103,0.12065994998097698,0.18113123655456764,0.10815858829773815,-0.0616441652718692,-0.0616441652718692,0.4747766132139454
2016-08-01,0.08362659321112959,0.1028441689009312,0.1493302855898612,0.10181376927364467,-0.06200415665065953,-0.06200415665065953,0.3136065036742476
2016-09-01,-0.09990524032664995,-0.07476249657621589,0.12817861430812508,0.14433756729740646,-0.012183925606505826,-0.012183925606505826,0.07348059348965405
2016-10-01,0.34015385678350124,0.09201587428043576,0.15653948154178443,0.23519373281196018,-0.19684766946835927,-0.19684766946835927,0.43020760648096307
2016-11-01,0.5207397874344208,0.07769546554242324,0.135592610277047,0.17897858344878267,0.11255299309476377,0.11255299309476377,1.1381124328922012
2016-12-01,0.7698347282922621,0.207528239535833,0.12450604562952405,0.14565124686828368,0.218055026393054,0.218055026393054,1.6836303131120107
2017-01-01,0.684675123936155,0.204866925293355,0.1957504321595178,0.22223984175588682,0.175043586769997,0.175043586769997,1.6576194966849087
2017-02-01,0.9152749345270017,0.1619548484525668,0.16012654774669716,0.17062157428567354,0.09651458109244422,0.09651458109244422,1.6010070671968277
2017-03-01,0.991732798675279,0.2029254948908193,0.13776068360593824,0.13883695810042598,0.09593934355095632,0.09593934355095632,1.663134622374375
2017-04-01,0.7837956664799405,0.1644774924676793,0.16290847029701283,0.16925080009658253,0.08354405295356708,0.08354405295356708,1.4475205352483493
2017-05-01,0.8900775046132077,0.16323996698635287,0.13853885464041044,0.14220635116067276,0.07849172046238423,0.07849172046238423,1.4910461183254122
2017-06-01,0.7918230003643728,0.15942485613620086,0.12317575089005882,0.12445282538828291,0.019776099600685142,0.019776099600685142,1.2384286319802857
2017-07-01,0.6849591239384553,0.1313579154858375,0.1727929689123466,0.04151157639933134,-0.03177860289997885,-0.03177860289997885,0.967064378936013
2017-08-01,0.3924710279107764,0.08333333333333365,0.14473719293720716,0.02886751345948211,0.05127474106454771,0.05127474106454771,0.7519585497698947
2017-09-01,0.500541407321403,0.10584754935143187,0.12643814028697842,0.013406661108997395,-0.011222952198568613,-0.011222952198568613,0.7237878536716734
2017-10-01,0.639409621532642,0.12692252833340997,0.21305637264381738,-0.2458762602114291,0.20106319060433497,0.20106319060433497,1.1356386435071102
2017-11-01,0.5926326578752962,0.11959398433213744,0.17229210853315938,-0.19332623174215732,0.08011873116003514,0.08011873116003514,0.851429981318506
2017-12-01,0.36470755691114537,0.1075787624730956,0.14828329929398876,-0.16103220966322113,-0.04552432062223346,-0.04552432062223346,0.3684887677705417
2018-01-01,0.3255118358823752,0.18257418583505572,0.18096836098486335,0.009388345202484601,-0.04522610365949617,-0.04522610365949617,0.6079905205857865
2018-02-01,-1.0014563338090137,0.12001983962979651,0.14848653979754683,0.01181019156801498,0.14045431801925126,0.14045431801925126,-0.4402311267751528
2018-03-01,-1.2656241968168924,0.15449074101993177,0.12653892331660208,0.014272480642961256,0.1722367103540133,0.1722367103540133,-0.6258486311293707
2018-04-01,-0.982285769528353,0.17989083038039336,0.14539493882509733,0.022497443617556942,0.05867607807445573,0.05867607807445573,-0.5171504005563939
2018-05-01,-0.43879335973908595,0.1865038121159593,0.12446033971491655,0.031914236925211274,0.02341750376687503,0.02341750376687503,-0.04907996344924878
2018-06-01,-0.3517215557388592,0.11076110707657294,0.11025636952140339,0.04316414752356769,0.02173166833454637,0.02173166833454637,-0.04407659494822246
2018-07-01,0.025126726911140217,0.13540064007726652,0.12942395569597095,0.1322174979818128,-0.008084780323266256,-0.008084780323266256,0.40599926001965797
2018-08-01,0.23876179816437446,0.12032536368703649,0.11571564179368632,0.12013643546665412,-0.09038671391192679,-0.09038671391192679,0.4141658112878978
2018-09-01,0.5145215699639875,0.1055289706022178,0.11357834955535702,0.10982442127674488,0.09028310997732149,0.09028310997732149,1.02401953135295
2018-10-01,0.16127630479591276,0.09056353783927075,0.12562541887690015,0.12117734822160836,0.020409259346649805,0.020409259346649805,0.5394611284269917
2018-11-01,-0.3188545800310964,0.07856194213269008,0.1120350941081054,0.11097377293468352,-0.038626819659609055,-0.038626819659609055,-0.09453741017483551
2018-12-01,-0.9860830900584993,-0.016183471874252824,0.10892409509995432,0.12065994998097657,-0.004242158651023737,-0.004242158651023737,-0.7811668341538687
2019-01-01,-0.2549647028014256,-0.1132843031197758,0.10805552052435066,0.1019002185104478,-0.26975249346079094,-0.26975249346079094,-0.6977982538079848
2019-02-01,0.19207818613600325,0.16583123951777123,0.09628015512986625,0.08642859585861395,-0.13594791662023534,-0.13594791662023534,0.268722343401784
2019-03-01,0.3953081446428582,0.04281744192888474,0.093942756934723,0.0730031325652611,0.04683162033658392,0.04683162033658392,0.6987347167448948
2019-04-01,0.5789173897993272,0.2091269870009907,0.258557873303093,0.19556872561015992,0.003462490358157976,0.003462490358157976,1.2490959564298867
2019-05-01,0.11953111292354925,0.16459136239048802,0.19587582032610104,0.16830831825098605,0.10699378210222721,0.10699378210222721,0.8622941780955787
2019-06-01,-0.03342537675103388,0.13540064007726688,0.16173778785015427,0.15957118462605635,0.03610219641486173,0.03610219641486173,0.4954886286321671
2019-07-01,0.1684793409894391,0.1141328865379032,0.2471787346589278,0.20470652628766361,0.04208778079749241,0.04208778079749241,0.8186730500689186
2019-08-01,-0.49206343722808216,0.09727469142278425,0.18508632626635724,0.1625471274044884,-0.2084856253587055,-0.2084856253587055,-0.4641265428518633
2019-09-01,-0.22354914245694726,0.21379705291341644,0.14952380082905242,0.13540064007726602,-0.09069520476142581,-0.09069520476142581,0.09378194183993599
2019-10-01,-0.4510904322724033,0.13078676536074924,0.1696738257681778,0.17394694636251815,-0.014130462377314319,-0.014130462377314319,-0.0049438195355867645
2019-11-01,-0.1731563036203553,0.10972939688406516,0.13930415556783834,0.14244086590209928,0.027954281466469902,0.027954281466469902,0.27422667766658726
2019-12-01,-0.07182985777013043,0.09419837224354483,0.11768367535867529,0.12032536368703586,0.10052743158825168,0.10052743158825168,0.4614324166956289
2020-01-01,0.09709087811524957,0.028867513459481492,-0.09178568106404306,0.2174752883030504,0.10021352844071721,0.10021352844071721,0.4520750556951728
2020-02-01,-0.15762091658151686,0.018425693279752478,-0.10113168521663372,0.17503501050350123,0.11646554281238393,0.11646554281238393,0.16763918760987098
2020-03-01,-1.56514077731669,-0.2946257759023926,-0.11222069756854836,0.15027907000870602,-0.18895988400042857,-0.18895988400042857,-2.1996279487797823
2020-04-01,-0.78042030966207665,-0.3164252035162336,-0.3067776406853593,0.2979581242206651,-0.27810760739240725,-0.27810760739240725,-1.661880244427819
2020-05-01,-0.10532414736900078,-0.19521519452875744,-0.2102986498074893,0.20746859215660948,-0.19617864318918932,-0.19617864318918932,-0.6957266859270167
2020-06-01,0.08176626899614221,-0.12106689417622629,-0.16384823085307965,0.16272685251878521,-0.11582080037666127,-0.11582080037666127,-0.27206360426770104
2020-07-01,0.18602617718521883,-0.08250515009089274,0.021092967850743563,0.08270093849540455,-0.13744689817188496,-0.13744689817188496,-0.06757886290329572
2020-08-01,0.27663049080687446,-0.036998841823905664,0.025219451853756195,0.06950467785199067,-0.1057842585937958,-0.1057842585937958,0.12278726150112407
2020-09-01,0.20087845741523458,-0.013445417696080049,0.02955865000189762,0.057262678145770254,-0.04531343451898585,-0.04531343451898585,0.1836274988288507
2020-10-01,0.20429111896288007,0.014612795049086351,0.06458979300801065,-0.01356450212568975,-0.025059050718391623,-0.025059050718391623,0.2198111034575041
2020-11-01,0.30056798583543004,0.027637042673779606,0.06813914569422796,-0.02509987975141445,-0.054730050168324045,-0.054730050168324045,0.26178419411537507
2020-12-01,0.34398588732497215,0.034785412716164886,0.07190322866789117,-0.03981941217026673,-0.008333633503328691,-0.008333633503328691,0.3941878495321041
2021-01-01,0.35310840694923634,0.05622038490735337,0.11644681886672069,-0.07917699767284891,-0.009730746426171008,-0.009730746426171008,0.42713712019811945
2021-02-01,0.3925352632054765,0.0724548212298087,0.1053469634599179,-0.09058216273156766,-0.02000764379924732,-0.02000764379924732,0.4397395975651408
2021-03-01,0.3614210524334784,0.08917454860389182,0.09573726291664228,-0.10484461267869467,0.17879557472696006,0.17879557472696006,0.7990794007292379
2021-04-01,0.6916930489322929,0.08525766101770099,0.14529456725536838,-0.11182972015579984,0.19704276247109653,0.19704276247109653,1.2045010819917554
2021-05-01,0.6798518608367147,0.09108784055253089,0.133144080003992,-0.09961020833116242,0.07161279155319365,0.07161279155319365,0.9476991561684625
2021-06-01,0.6498327784894967,0.08740034929560409,0.14460204951222053,-0.09671474291233288,0.10957202302384306,0.10957202302384306,1.0042644804326746
2021-07-01,0.4698544938024711,0.12904913739810495,0.13963117594655025,-0.1484836382950002,0.003919233963418304,0.003919233963418304,0.5978896367789627
2021-08-01,0.387725565441242,0.1674465169903583,0.11865588462716192,-0.13437393689278906,-0.22066159722565956,-0.22066159722565956,0.09813083571465403
2021-09-01,0.2274009919032124,0.19393601338603506,0.10314996396221887,-0.13911093361721016,-0.138838144439439,-0.138838144439439,0.10769974675537813
2021-10-01,0.34892903162222155,0.17562590015102036,0.11995860791040143,-0.20711768545228937,-0.13153556901443628,-0.13153556901443628,0.1743247162024814
2021-11-01,0.02214258528789602,0.17705746967639868,0.1053952696745511,-0.16701621687333587,-0.16572248308871773,-0.16572248308871773,-0.19386585841192555
2021-12-01,-0.5358083203617593,0.1641973943572964,0.09764162454163994,-0.14228283516491977,-0.10032965602940845,-0.10032965602940845,-0.6169114486865597
2022-01-01,-0.839971404390556,0.13696897227898536,0.09144686110887634,-0.10134548891746382,-0.12435331908819443,-0.12435331908819443,-0.9616076980965469
2022-02-01,-1.107470835635359,0.13352521451428753,0.08304546873159001,-0.08646660654804288,-0.1477920973859786,-0.1477920973859786,-1.2729509537094816
2022-03-01,-1.1739302742670445,0.13102336685881158,0.09943213007394684,-0.07391803031232985,-0.15220097727520068,-0.15220097727520068,-1.3217947621970174
2022-04-01,-0.6684735670317328,0.10435622998401557,0.13955741668641783,-0.15159760071796624,-0.07678479848483641,-0.07678479848483641,-0.7297271180489384
2022-05-01,-1.2191072825136993,0.101116167572185,0.12208289426925932,-0.13302660798266094,-0.13674317528899613,-0.13674317528899613,-1.4024211792329082
2022-06-01,-0.6387494834297565,0.09231098954232168,0.11303306781260683,-0.1254761922005936,-0.2030654350133052,-0.2030654350133052,-0.965012488302032
2022-07-01,-0.6369453757803475,0.10026400196797687,0.12441814893554382,-0.012464639250231049,-0.16192816134823831,-0.16192816134823831,-0.7485841868235344
2022-08-01,0.09010352087762907,0.09460683967947864,0.11318683008642333,0.003729606493024576,-0.06255865314062954,-0.06255865314062954,0.17650949085529655
2022-09-01,-0.3029981927946629,0.08794529549668954,0.11891153865770682,0.031914236925211274,-0.045195374509421626,-0.045195374509421626,-0.15461787073389852
2022-10-01,-0.32316745365995775,0.05009302333623594,0.12108919066061263,0.031914236925211274,-0.013907522074158572,-0.013907522074158572,-0.14788604688621504
2022-11-01,0.233059367590702,0.037553380809940896,0.10389291470007159,0.031914236925211274,-0.05331105898129852,-0.05331105898129852,0.29979778206332874
2022-12-01,-0.26039427004304916,0.17824152769232227,0.09076142890902719,0.031914236925211274,0.01679505472955587,0.01679505472955587,0.07411303294262331
2023-01-01,0.5735225537926513,0.17289101870203188,0.25737427290507864,0.14415070231371926,0.1330634676770235,0.1330634676770235,1.414065483067528
2023-02-01,0.7309099013956322,0.020568833780186372,0.196101832881329,0.13143683283479082,0.15389046857124775,0.15389046857124775,1.386798338034434
2023-03-01,-0.44900433658944194,0.08735767218729977,0.16286079862731576,0.12065994998097657,0.05191600310626324,0.05191600310626324,0.025706090418676622
2023-04-01,0.5233901270147988,0.0747624965762181,0.1401374704774885,0.14747327219897136,0.09001155339890615,0.09001155339890615,1.065786473065289
2023-05-01,0.5085827884032742,-0.10466749520670422,0.11741837140888003,0.13140563861746998,-0.005360234495896839,-0.005360234495896839,0.6420188342311263
2023-06-01,0.7725706818245281,-0.023690177073966635,0.09976703014956362,0.12897985295826558,0.08931563847247831,0.08931563847247831,1.1562586648033473
2023-07-01,0.8330982250040904,-0.023690177073966635,0.1389117593255906,0.16057137387857612,0.21865467972566527,0.21865467972566527,1.546200540585621
2023-08-01,0.6178409308465385,-0.16799552343711247,0.11766948605666522,0.13318167329304312,0.13892061886463722,0.13892061886463722,0.9785378044884088
2023-09-01,0.5145951385645697,-0.13899420531168044,0.10165515562223354,0.1132843031197762,0.08796996403407395,0.08796996403407395,0.7664803200630469
2023-10-01,0.003975888694624143,-0.17160099840871318,0.17304896001448966,0.24105519972174416,-0.007839699517550685,-0.007839699517550685,0.23079965098704341
2023-11-01,0.4248482147886691,-0.09981867618808549,0.15316089367091848,0.18768212009505505,-0.08459657128589004,-0.08459657128589004,0.49667940979477704
2023-12-01,0.013748472906158278,-0.13568010505999348,0.15154772580995163,0.15763691696541596,0.11545549437578169,0.11545549437578169,0.4181639993730958
2024-01-01,0.45344272144630093,-0.06350852961085833,0.1647716210604642,-0.05773502691896176,0.22925897734770195,0.22925897734770195,0.9554887406723489
2024-02-01,0.29090531001720926,-0.11129864054599814,0.1358889346008848,-0.06340331038143306,0.15352990308051728,0.15352990308051728,0.5591520998516974
2024-03-01,0.861906112648818,-0.1515385017933494,0.11505222617234521,-0.06966305460192361,0.15465558460283088,0.15465558460283088,1.065067951631552
2024-04-01,0.321845451063272,-0.07391803031232928,0.16514766530468375,0.0584841688831281,0.10323020020095389,0.10323020020095389,0.6780196553406623
2024-05-01,0.7898437859948166,-0.12794157892978938,0.14049671629721966,0.04787135538781691,-0.027181111975829154,-0.027181111975829154,0.7959080547984055
2024-06-01,0.49837399803233906,-0.1746817066270446,0.12529242899145057,0.037393917750695276,-0.04949590132910495,-0.04949590132910495,0.3873868354892304
2024-07-01,0.11773926274024925,-0.24485700920119582,0.20189913395250725,0.14952499315243428,-0.0710633295212889,-0.0710633295212889,0.08217972160141716
2024-08-01,-0.6043949282336856,-0.14453882823731795,0.16657323903250962,0.12394102270428192,-0.04378083324857155,-0.04378083324857155,-0.5459811612313551
2024-09-01,-0.856855793063365,-0.12110601416389924,0.14623849124460156,0.10446386175466814,-0.010810018662446377,-0.010810018662446377,-0.7488794915528874
2024-10-01,-0.3986218059335714,-0.10220438559136491,0.20973002078500744,0.20084291133721047,-0.014418458146483138,-0.014418458146483138,-0.11909017569568467
2024-11-01,-0.24471423281985,-0.13540064007726507,0.16635928043256887,0.16195484845256689,-0.008265140912017821,-0.008265140912017821,-0.06833102583601496
2024-12-01,-0.31418580496152554,-0.06461928034752835,0.13897912753585598,0.13586354959881272,0.03174047818121388,0.03174047818121388,-0.040481451811957433
2025-01-01,0.3848871964053087,0.011875421719907688,0.1339881233270985,0.07068727782268995,-0.005662698564818092,-0.005662698564818092,0.5901126221453686
2025-02-01,0.0989003767875219,-0.11413288653790138,0.11477103785968479,0.05829369294157969,-0.14506422547794648,-0.14506422547794648,-0.13229622990500797
2025-03-01,-0.526336486842615,-0.09704539257057997,0.1008466550950274,0.04627898603347533,-0.23802805545623956,-0.23802805545623956,-0.9523123491971714
2025-04-01,-1.2126110671202142,-0.0920158742804347,NA,NA,-0.2315615349579858,-0.2315615349579858,-1.7677500113166205
2025-05-01,0.01364905895399825,-0.0856348838577664,NA,NA,NA,NA,-0.07198582490376815
2025-06-01,0.5495886973428623,NA,NA,NA,NA,NA,0.5495886973428623
