date,series_id,value,value_10yravg,sd_10yravg,value_1yravg,sd_1yravg,zscore_10yravg,zscore_1yravg
2014-11-01,AMTMVS,479319,NA,NA,491776.8333333333,4857.330352314443,NA,-2.564749034909134
2014-12-01,AMTMVS,477143,NA,NA,490784,6427.591150656675,NA,-2.1222569513629326
2015-01-01,AMTMVS,463448,NA,NA,488689.0833333333,10199.015928094002,NA,-2.4748547812151895
2015-02-01,AMTMVS,464823,NA,NA,486160.9166666667,12042.439698894703,NA,-1.7718931711673969
2015-03-01,AMTMVS,469376,NA,NA,484144.6666666667,12696.688246320078,NA,-1.1631904619653188
2015-04-01,AMTMVS,467851,NA,NA,481953.9166666667,13077.562585368974,NA,-1.078405595431435
2015-05-01,AMTMVS,465200,NA,NA,479577.8333333333,13334.56715617062,NA,-1.0782377234254596
2015-06-01,AMTMVS,467861,NA,NA,477408.75,12904.912708837952,NA,-0.739853900248485
2015-07-01,AMTMVS,466119,NA,NA,474858.4166666667,11709.639746483419,NA,-0.7463437693966003
2015-08-01,AMTMVS,460860,NA,NA,471924.1666666667,10228.909093467604,NA,-1.0816565643087488
2015-09-01,AMTMVS,458330,NA,NA,469032.5,8474.242937492196,NA,-1.2629446758777036
2015-10-01,AMTMVS,454634,NA,NA,466247,7020.124642768104,NA,-1.6542441325401993
2015-11-01,AMTMVS,452391,NA,NA,464003,6760.77436393199,NA,-1.717554731888226
2015-12-01,AMTMVS,443487,NA,NA,461198.3333333333,7726.233733001462,NA,-2.2923631287106914
2016-01-01,AMTMVS,443489,NA,NA,459535.0833333333,9204.76282306002,NA,-1.7432370221570763
2016-02-01,AMTMVS,440948,NA,NA,457545.5,10453.44896107587,NA,-1.587753483257241
2016-03-01,AMTMVS,442640,NA,NA,455317.5,10551.458059520408,NA,-1.2014927158395232
2016-04-01,AMTMVS,446438,NA,NA,453533.0833333333,10037.262950519867,NA,-0.7068743110855568
2016-05-01,AMTMVS,444944,NA,NA,451845.0833333333,9590.129409102534,NA,-0.7196027330750204
2016-06-01,AMTMVS,446518,NA,NA,450066.5,8232.884885959147,NA,-0.4310153790746939
2016-07-01,AMTMVS,444860,NA,NA,448294.9166666667,6587.502802598449,NA,-0.5214292531779688
2016-08-01,AMTMVS,445299,NA,NA,446998.1666666667,5293.757865007931,NA,-0.3209755168248785
2016-09-01,AMTMVS,448180,NA,NA,446152.3333333333,3961.9057703753297,NA,0.5117907351124598
2016-10-01,AMTMVS,446639,NA,NA,445486.0833333333,2948.577113189384,NA,0.39100780559868487
2016-11-01,AMTMVS,445828,NA,NA,444939.1666666667,2010.9878998475683,NA,0.441988404505411
2016-12-01,AMTMVS,457649,NA,NA,446119.3333333333,4125.335806349771,NA,2.7948431855947513
2017-01-01,AMTMVS,458063,NA,NA,447333.8333333333,5267.695266835623,NA,2.0367857522464172
2017-02-01,AMTMVS,457212,NA,NA,448689.1666666667,5559.520218562575,NA,1.5330159794862495
2017-03-01,AMTMVS,457680,NA,NA,449942.5,5763.391118240908,NA,1.3425255793435766
2017-04-01,AMTMVS,456123,NA,NA,450749.5833333333,5904.4198153637935,NA,0.9100668371657122
2017-05-01,AMTMVS,459082,NA,NA,451927.75,6049.4278936862365,NA,1.1826324944656108
2017-06-01,AMTMVS,457036,NA,NA,452804.25,5955.602040020044,NA,0.7105494913131835
2017-07-01,AMTMVS,457115,NA,NA,453825.5,5503.033799641794,NA,0.5977611840607124
2017-08-01,AMTMVS,461432,NA,NA,455169.9166666667,5192.523969539518,NA,1.2059806310125991
2017-09-01,AMTMVS,465606,NA,NA,456622.0833333333,5488.275113339068,NA,1.6369289952013482
2017-10-01,AMTMVS,468916,NA,NA,458478.5,5571.48455000183,NA,1.8733786132452923
2017-11-01,AMTMVS,477154,NA,NA,461089,6384.772139452376,NA,2.5161430430276717
2017-12-01,AMTMVS,481031,NA,NA,463037.5,8467.630370470188,NA,2.12497466383867
2018-01-01,AMTMVS,483473,NA,NA,465155,10125.425872076152,NA,1.809109091452369
2018-02-01,AMTMVS,485074,NA,NA,467476.8333333333,11268.423829713745,NA,1.5616351437070246
2018-03-01,AMTMVS,487068,NA,NA,469925.8333333333,12107.907963080337,NA,1.4157827032495545
2018-04-01,AMTMVS,489728,NA,NA,472726.25,12504.964040695635,NA,1.3596000711933447
2018-05-01,AMTMVS,493641,NA,NA,475606.1666666667,13044.85113217495,NA,1.3825250400022304
2018-06-01,AMTMVS,496052,NA,NA,478857.5,12856.468272995717,NA,1.3374201713013265
2018-07-01,AMTMVS,495149,NA,NA,482027,11639.68307909705,NA,1.127350281861621
2018-08-01,AMTMVS,499103,NA,NA,485166.25,10615.090066204637,NA,1.3129186764387957
2018-09-01,AMTMVS,500424,NA,NA,488067.75,9480.375118441445,NA,1.3033503258710024
2018-10-01,AMTMVS,500330,NA,NA,490685.5833333333,7919.99349699381,NA,1.2177303769665233
2018-11-01,AMTMVS,496441,NA,NA,492292.8333333333,6802.481563682655,NA,0.6098019712119581
2018-12-01,AMTMVS,492896,NA,NA,493281.5833333333,5806.068227738244,NA,-0.06641040342778026
2019-01-01,AMTMVS,490566,NA,NA,493872.6666666667,5025.283733886138,NA,-0.6580059637965127
2019-02-01,AMTMVS,493776,NA,NA,494597.8333333333,4200.331714894851,NA,-0.19565915006641024
2019-03-01,AMTMVS,492876,NA,NA,495081.8333333333,3535.866868980154,NA,-0.623845131920801
2019-04-01,AMTMVS,491734,NA,NA,495249,3299.24261281007,NA,-1.0653960355483414
2019-05-01,AMTMVS,490845,NA,NA,495016,3514.8141551801205,NA,-1.1866914766610903
2019-06-01,AMTMVS,485229,NA,NA,494114.0833333333,4480.70340375529,NA,-1.9829661847036562
2019-07-01,AMTMVS,482001,NA,NA,493018.4166666667,5657.606648789242,NA,-1.9473634967225004
2019-08-01,AMTMVS,480821,NA,NA,491494.9166666667,6295.711635107205,NA,-1.6954265514870468
2019-09-01,AMTMVS,477624,NA,NA,489594.9166666667,6777.96989529425,NA,-1.7661507577626967
2019-10-01,AMTMVS,472351,NA,NA,487263.3333333333,7521.030591050348,NA,-1.9827513201552787
2019-11-01,AMTMVS,471742,NA,NA,485205.0833333333,8135.61429158949,NA,-1.6548330403582805
2019-12-01,AMTMVS,471880,466432.725,25100.211955301304,483453.75,8579.42594100985,0.2170210757463157,-1.3490121692964576
2020-01-01,AMTMVS,465602,467010.95,24253.994920996647,481373.4166666667,9657.025143841549,-0.05809146099805133,-1.6331547688600967
2020-02-01,AMTMVS,462497,467581.18333333335,23310.711613240946,478766.8333333333,10210.525735136207,-0.21810502474945603,-1.5934373758391274
2020-03-01,AMTMVS,438093,467883.925,22676.011251356325,474201.5833333333,14622.514511149848,-1.3137639009690514,-2.4693826294923538
2020-04-01,AMTMVS,375078,467632.275,23528.19959790161,464480.25,31241.063470214965,-3.93375934333091,-2.8616903545948604
2020-05-01,AMTMVS,384141,467468.4666666667,24039.240213994002,455588.25,37594.15766294497,-3.4663103294820075,-1.9004881194724212
2020-06-01,AMTMVS,424374,467637.6583333333,23657.710118309144,450517,37335.910106150426,-1.8287339779284375,-0.7002105995453799
2020-07-01,AMTMVS,444447,467940.7833333333,23114.89303573567,447387.5,36007.25863564936,-1.016391609384127,-0.08166408972575122
2020-08-01,AMTMVS,447714,468260.85,22555.307775582678,444628.5833333333,34447.216070278075,-0.9109540957912814,0.08956940556159664
2020-09-01,AMTMVS,452115,468571.19166666665,22065.460754479907,442502.8333333333,32981.869401876305,-0.7457896234197413,0.29143789727455105
2020-10-01,AMTMVS,458184,468896.425,21613.993641555113,441322.25,32056.91162498063,-0.4956245096419505,0.5259942129565699
2020-11-01,AMTMVS,462999,469221.01666666666,21223.769187020516,440593.6666666667,31395.210562160977,-0.293162661723242,0.7136545011848815
2020-12-01,AMTMVS,476164,469575.1583333333,20978.665433274695,440950.6666666667,31804.997149771447,0.3140734422608207,1.107163543122228
2021-01-01,AMTMVS,490748,469972.26666666666,20924.150944184425,443046.1666666667,34306.809567445496,0.9929068753495903,1.390447958722418
2021-02-01,AMTMVS,485557,470326.5416666667,20824.0492251796,444967.8333333333,36094.63748847247,0.731387933664566,1.1245206903554477
2021-03-01,AMTMVS,492369,470617.125,20886.744140304945,449490.8333333333,38476.87419933583,1.0414200918000245,1.1143879943191133
2021-04-01,AMTMVS,499624,470973.44166666665,21014.509510006377,459869.6666666667,32985.65912727235,1.3633703094374365,1.2052005139550073
2021-05-01,AMTMVS,504428,471382.94166666665,21184.383646345726,469893.5833333333,25250.48701405519,1.5598782048602848,1.367673290714899
2021-06-01,AMTMVS,513396,471844.15,21491.92265181104,477312.0833333333,23690.189992938325,1.93337053520889,1.5231586018272854
2021-07-01,AMTMVS,525686,472382.55833333335,22022.649387932313,484082,25015.298904325075,2.4203918760053993,1.6631422298458638
2021-08-01,AMTMVS,524641,472905.05,22511.217185899928,490492.5833333333,24703.093448018106,2.298229792407903,1.3823538634351222
2021-09-01,AMTMVS,531014,473491.76666666666,23097.884013361007,497067.5,24051.201143696453,2.4903680917290743,1.4114263897750068
2021-10-01,AMTMVS,544228,474161.36666666664,23965.18926771777,504237.8333333333,24230.4936873629,2.92368370433512,1.65040659850538
2021-11-01,AMTMVS,550118,474853.94166666665,24937.906060398112,511497.75,23798.69497233753,3.0180584589198594,1.6227885623514373
2021-12-01,AMTMVS,557399,475598.73333333334,26042.381856670243,518267.3333333333,24380.84282730392,3.1410439765790907,1.6050169776265253
2022-01-01,AMTMVS,563077,476333.4666666667,27239.00813200962,524294.75,25855.043408571004,3.184533479080599,1.499987812325374
2022-02-01,AMTMVS,567330,477103.9583333333,28476.830549432754,531109.1666666666,25490.640242443835,3.16840181740183,1.420946394003198
2022-03-01,AMTMVS,582065,477968.5916666667,30045.66730674313,538583.8333333334,26237.98231514186,3.4646063031514376,1.657184083151614
2022-04-01,AMTMVS,586202,478899.63333333336,31626.041229993243,545798.6666666666,26453.60298310759,3.3928485037483638,1.5273281813117716
2022-05-01,AMTMVS,594219,479900.86666666664,33327.94976484889,553281.25,26386.72565419969,3.4300979850223223,1.551452443796655
2022-06-01,AMTMVS,598859,480998.19166666665,35029.90779878712,560403.1666666666,26175.439497337728,3.3645766072331535,1.4691571210196746
2022-07-01,AMTMVS,592745,482046.6666666667,36458.99058083849,565991.4166666666,25231.041536021145,3.0362424074217875,1.0603439931379197
2022-08-01,AMTMVS,590067,483046.1666666667,37750.634168713725,571443.5833333334,22392.619167356068,2.8349413378074604,0.8316765684032095
2022-09-01,AMTMVS,594418,484049.81666666665,39084.99115749206,576727.25,19244.81119265422,2.823799623968375,0.9192477817996257
2022-10-01,AMTMVS,598544,485073.8,40449.320104308805,581253.5833333334,17183.25650403128,2.8052436903114413,1.0062363128089373
2022-11-01,AMTMVS,592408,486013.18333333335,41615.205909908575,584777.75,14314.22305467855,2.556633190689898,0.5330537306044062
2022-12-01,AMTMVS,587940,486917.6,42637.27565642158,587322.8333333334,11427.802149569136,2.3693446273175542,0.05400571856154309
2023-01-01,AMTMVS,594760,487857.7833333333,43755.78225706233,589963.0833333334,8635.767349789883,2.443156336198567,0.5554708079049098
2023-02-01,AMTMVS,587856,488661.88333333336,44697.245774036164,591673.5833333334,5021.905387370113,2.2192444959167203,-0.7601862318900786
2023-03-01,AMTMVS,583439,489498.2916666667,45523.185800961226,591788.0833333334,4793.376461484655,2.0635793976297183,-1.7417958719535678
2023-04-01,AMTMVS,579771,490338.26666666666,46251.470765210244,591252.1666666666,5740.609103465231,1.9336192309932656,-1.9999910218126848
2023-05-01,AMTMVS,581957,491152.975,46997.33524976923,590230.3333333334,6234.572411281719,1.9321100763994037,-1.3270089410401955
2023-06-01,AMTMVS,583700,492017.0916666667,47738.10609227434,588967.0833333334,5851.2670183215,1.920539289014039,-0.9001611645547998
2023-07-01,AMTMVS,585630,492890.15,48484.579647111954,588374.1666666666,5793.848239662688,1.9127700121356863,-0.4736345435976401
2023-08-01,AMTMVS,593496,493793.85833333334,49340.34291986984,588659.9166666666,5966.901944108522,2.0207022441774645,0.8104848007613609
2023-09-01,AMTMVS,597455,494739.525,50230.039838067256,588913,6289.0414069380895,2.0449013246084706,1.3582356113248737
2023-10-01,AMTMVS,588017,495596.45,50937.84896476433,588035.75,5509.366439816998,1.8143787356221273,-0.003403295134716581
2023-11-01,AMTMVS,587708,496381.9166666667,51626.56589548703,587644.0833333334,5334.572666847719,1.7689745918450996,0.011981590777429076
2023-12-01,AMTMVS,590118,497224.0916666667,52325.63379549999,587825.5833333334,5382.393105104717,1.7753040258696724,0.4259103008460078
2024-01-01,AMTMVS,584255,498021.325,52918.37477213127,586950.1666666666,4992.161033848847,1.6295601550751662,-0.5398797531554612
2024-02-01,AMTMVS,587042,498787,53537.72881299487,586882.3333333334,4984.257696776802,1.6484636527685206,0.03203419172525538
2024-03-01,AMTMVS,590400,499593.9083333333,54184.24244210802,587462.4166666666,4952.047757486214,1.6758763724285057,0.5932057761140341
2024-04-01,AMTMVS,595413,500437.85,54882.76336702481,588765.9166666666,4799.764055911941,1.7305096203859134,1.3848771014371135
2024-05-01,AMTMVS,590334,501243.025,55488.685001851176,589464,4302.903670778605,1.6055701265407134,0.2021890487366115
2024-06-01,AMTMVS,591770,502058.69166666665,56095.77151169566,590136.5,3935.0597200042594,1.5992525981147978,0.4151144115287358
2024-07-01,AMTMVS,597331,502897.0916666667,56763.220988371686,591111.5833333334,4160.140763753365,1.6636460491323901,1.4950014963088272
2024-08-01,AMTMVS,593766,503711.2166666667,57361.931759922205,591134.0833333334,4174.913095629729,1.5699398637800592,0.6304123238928496
2024-09-01,AMTMVS,592881,504543.30833333335,57927.12252053587,590752.9166666666,3730.5028532194942,1.5249797991493512,0.5704548199170512
2024-10-01,AMTMVS,590720,505398.80833333335,58437.46412576739,590978.1666666666,3630.5541734094268,1.460042678837687,-0.0711094379358029
2024-11-01,AMTMVS,593730,506352.23333333334,58939.5566412842,591480,3552.8057542275974,1.482497861299875,0.6333022843488285
2024-12-01,AMTMVS,596142,507343.89166666666,59442.9113631247,591982,3762.2752787013437,1.4938384795940374,1.1057138810523035
2025-01-01,AMTMVS,598328,508467.89166666666,59879.526052445304,593154.75,3299.627310222116,1.5006816896751927,1.5678285799046074
2025-02-01,AMTMVS,602132,509612.13333333336,60348.59053263954,594412.25,3618.29410144414,1.5330907623538825,2.133533036167204
2025-03-01,AMTMVS,600663,510706.19166666665,60801.371846572176,595267.5,3792.4430720243454,1.4795193858509113,1.42269769052063
2025-04-01,AMTMVS,598876,511798.06666666665,61200.47619682552,595556.0833333334,3933.649784714938,1.4228309768911584,0.8439787089249517
