date,series_id,value,value_10yravg,sd_10yravg,value_2yravg,sd_2yravg,zscore_10yravg,zscore_2yravg
2022-10-01,A794RX0Q048SBEA,45652,40814.775,2488.7535701013685,44579.875,1260.4107536264291,1.9436335755022043,0.8506155607727901
2023-01-01,A794RX0Q048SBEA,45691,41027.475,2533.569530023113,45018.875,849.291879408117,1.8406935135336338,0.7913945915371439
2023-04-01,A794RX0Q048SBEA,46159,41247.35,2588.5235228224465,45394.875,496.99049645987054,1.8974716500333322,1.537504248960421
2023-07-01,A794RX0Q048SBEA,46181,41466.7,2626.2274024217268,45595.375,440.20577574584365,1.7950844605660572,1.3303437443722121
2023-10-01,A794RX0Q048SBEA,46361,41688.7,2655.824525018983,45782.125,402.33512594779563,1.75926532644946,1.4387881213113642
2024-01-01,A794RX0Q048SBEA,46641,41911.45,2688.817945892553,45950.875,447.49539103771787,1.7589699619585175,1.5421946545631164
2024-04-01,A794RX0Q048SBEA,46759,42135.475,2710.52420880878,46126.875,454.68558602935406,1.7057678308034543,1.3902464019591565
2024-07-01,A794RX0Q048SBEA,46972,42357.475,2734.40398969248,46302,479.14537012715226,1.6875798226577945,1.3983230179646733
2024-10-01,A794RX0Q048SBEA,47303,42580.425,2765.589999532255,46508.375,513.5086416020669,1.7076193509517779,1.5474423127932062
2025-01-01,A794RX0Q048SBEA,47699,42804.325,2809.1415094067074,46759.375,546.5888863801438,1.7424095523880396,1.719070810646717
2025-04-01,A794RX0Q048SBEA,47694,43022.35,2842.3908277977393,46951.25,574.4390431418414,1.6435635642757673,1.2930005522215158
