date,weighted_z_1,weighted_z_2,weighted_z_3,weighted_z_4,weighted_z_5,weighted_z_6,total_weighted_z
2021-07-01,0.5973146596451444,0.014410653056976556,0.13694123662570235,-0.020305262000808216,0.0023995697918924534,-0.13148907829463474,0.5992717788242728
2021-10-01,0.46964486017704676,0.049840332809933524,0.11955830458861183,-0.07040640525272035,-0.08775630024075062,-0.1786117839605279,0.30226900812159324
2022-01-01,0.36196463198608897,0.08461528554892835,0.11103019218048381,-0.1198144089388399,-0.1160261363443911,-0.19649100219959786,0.12527856223267225
2022-04-01,0.04490077964952082,0.1008095985726467,0.08944607394332942,-0.10014961835889824,-0.17910933161551268,-0.153092413278,-0.19719491108691398
2022-07-01,-0.6619510270440936,0.11366820647728826,0.09675619002987473,-0.12504603562145952,-0.16688854390026472,-0.1572533967210732,-0.900714606779728
2022-10-01,-0.5396735796743994,0.10745659970943791,0.08506155607727901,-0.07561600643775279,-0.1347826732324672,-0.11614257109175757,-0.6736966746496601
2023-01-01,-0.4810579545215548,0.08734223136324192,0.0791394591537144,-0.0581898992484331,-0.08570840234515016,-0.05396640131228863,-0.5124409669104704
2023-04-01,-0.22581216811155966,0.07889292277668963,0.1537504248960421,0.006768420666936072,-0.01747928683257614,-0.022749551193576856,-0.02662923779804485
2023-07-01,0.29070673931265045,0.05677749739576685,0.13303437443722121,0.08366600265340757,-0.017997067654795102,0.0922202810536926,0.6384078271979435
2023-10-01,0.702790405403725,0.01737020834449122,0.14387881213113643,0.14420029901405004,0.1324703247275327,0.1740214370692772,1.3147314866902124
2024-01-01,0.45190924285947465,-0.14577379737113275,0.15421946545631166,0.18727797093446116,0.06213372291656316,0.1041960576625729,0.8139626624582508
2024-04-01,0.6914623055405889,-0.14577379737113275,0.13902464019591565,0.026753995847780168,0.1971960195271551,0.06656487377324316,0.9752280375135501
2024-07-01,0.6177942469776017,-0.15008862630019898,0.13983230179646733,0.09947290994579436,0.07947064819179793,0.15024197388317073,0.936723454494633
2024-10-01,0.017790528514862715,-0.1673320053068153,0.15474423127932063,0.15076496907878922,0.0136136018954976,0.10795313039051202,0.2775344558521669
2025-01-01,-0.046524015868786836,-0.1247629330918612,0.1719070810646717,0.18520259177452136,0.06128225793238774,0.09575680093439044,0.3428617827453232
2025-04-01,0.15375675209380757,-0.10210248523786856,0.12930005522215157,0.10310446631184961,-0.08554590068434283,0.028256858370458146,0.2267697460760555
2025-07-01,-0.7226966284477435,-0.12076147288491204,0.11812016157148685,0.13628852264042182,-0.18933300153893665,0.05031611088024858,-0.7280663077794349
