date,series_id,value,value_10yravg,sd_10yravg,value_2yravg,sd_2yravg,zscore_10yravg,zscore_2yravg
2022-10-01,MANEMP,38474,37077.925,873.7466154881076,37331.125,800.7725622351028,1.5978030418121818,1.4272154840196156
2023-01-01,MANEMP,38668,37149.375,884.1973525934883,37620,815.8590564552188,1.7175181485735473,1.2845355968142311
2023-04-01,MANEMP,38687,37218.725,893.4761267670021,37886.375,765.1451659652565,1.6433287426636454,1.046370068861357
2023-07-01,MANEMP,38640,37286.275,896.3019462469965,38134,617.493319801923,1.5103448181367092,0.8194420632150524
2023-10-01,MANEMP,38588,37351.875,893.0626126583763,38327.125,445.0590450394516,1.384141472813906,0.586158180375539
2024-01-01,MANEMP,38559,37412.175,891.0503133367026,38461.5,289.08624516371776,1.2870485345608587,0.3372695921412068
2024-04-01,MANEMP,38557,37470.15,888.1318494746611,38550.625,146.0253769530684,1.2237484790607174,0.043656795366800415
2024-07-01,MANEMP,38535,37524.15,885.499440414481,38588.5,72.21990228264148,1.1415591629587523,-0.7407930267008831
2024-10-01,MANEMP,38440,37571.45,882.5470409486281,38584.25,80.45184895327142,0.9841401757649313,-1.792997946930769
2025-01-01,MANEMP,38280,37609.475,879.4055972571357,38535.75,126.51566814317619,0.762475247020678,-2.0214887511843274
2025-04-01,MANEMP,38282,37645.875,876.2722966181875,38485.125,137.86788448158828,0.7259444381101718,-1.473330796100861
2025-07-01,MANEMP,38255,37679.65,872.9745362985343,38437,143.17621510372655,0.6590684791786916,-1.2711608549516893
2025-10-01,MANEMP,NA,NA,NA,NA,NA,NA,NA
