date,series_id,value,value_10yravg,sd_10yravg,value_2yravg,sd_2yravg,zscore_10yravg,zscore_2yravg
2020-01-01,DTWEXBGS,116.4151,102.359095,10.573951439509381,113.85435,3.038697800045276,-1.3293048564115764,-0.8427129542009226
2020-04-01,DTWEXBGS,117.7574,102.97535,10.737961583213272,115.0744625,2.192382488095347,-1.3766160258115354,-1.2237543013449426
2020-07-01,DTWEXBGS,121.8422,103.6534325,11.054928320619942,116.4775375,2.502441056784071,-1.645308497032391,-2.143771772548452
2020-10-01,DTWEXBGS,117.3584,104.246545,11.139684168909424,116.9413,2.232430045616534,-1.1770401028599051,-0.18683676150076797
2021-01-01,DTWEXBGS,113.9237,104.8283975,11.01844408745877,116.71940000000001,2.4510826319345993,-0.8254616012756562,1.1405980212888256
2021-04-01,DTWEXBGS,112.3747,105.40552,10.785809942108289,116.4471125,2.8194388435783773,-0.6461434085531227,1.4444053323857067
2021-07-01,DTWEXBGS,111.8374,106.028045,10.404354783428982,115.99815,3.2567558139087702,-0.5583580261269596,1.2775750586612895
2021-10-01,DTWEXBGS,113.3141,106.669785,10.02616065473923,115.602875,3.3799993109678095,-0.6626978390635815,0.6771525049052884
2022-01-01,DTWEXBGS,114.9795,107.2599225,9.794807409488351,115.42342500000001,3.368807247910073,-0.7881295851230264,0.13177512612970294
2022-04-01,DTWEXBGS,115.4998,107.879925,9.500162378281644,115.141225,3.237356395822282,-0.8020783957777203,-0.11076166975706433
2022-07-01,DTWEXBGS,118.9632,108.5440575,9.316890274172383,114.78135,2.450413430423527,-1.118306880664164,-1.7065895689598836
2022-10-01,DTWEXBGS,123.5362,109.3236125,9.231650498072254,115.553575,3.9145742712330778,-1.5395499973669777,-2.039206423712967
2023-01-01,DTWEXBGS,124.8215,110.168215,9.05959794187839,116.9158,5.009418668297321,-1.6174321525091684,-1.5781671534128547
2023-04-01,DTWEXBGS,120.3423,110.8871625,8.680149303326807,117.91175,4.763610719071945,-1.0892828187155903,-0.5102327086192973
2023-07-01,DTWEXBGS,119.5897,111.56192,8.261021665759861,118.8807875,4.092666410767121,-0.9717660024151002,-0.17321531462592857
2023-10-01,DTWEXBGS,120.2048,112.2247225,7.843587524049788,119.742125,3.424266543259405,-1.0174014729269887,-0.1351165261684346
2024-01-01,DTWEXBGS,121.8611,112.9434775,7.348835518097059,120.602325,2.8776755340527393,-1.2134742270444996,-0.43742770340310727
2024-04-01,DTWEXBGS,121.0047,113.6058275,6.8198008774971965,121.2904375,2.010872913464981,-1.0849103416513992,0.14209624988564562
2024-07-01,DTWEXBGS,122.8774,114.3319225,6.176486003466634,121.7797125,1.8319608740655848,-1.383550046936677,-0.5991871963749672
2024-10-01,DTWEXBGS,122.9346,115.03653,5.450282152103545,121.70451249999999,1.7605129523907848,-1.449112133938191,-0.6987097131716901
2025-01-01,DTWEXBGS,126.0081,115.70392,5.098595327684595,121.85283749999999,2.081383222720273,-2.020984082429503,-1.9963947314657737
2025-04-01,DTWEXBGS,127.8581,116.2635475,5.174781918307753,122.7923125,2.8547114137046687,-2.240587658192873,-1.7745357641688664
2025-07-01,DTWEXBGS,122.761,116.6826425,4.9978193229718215,123.188725,2.550427176404542,-1.2162019287215171,0.16770719978093773
