date,series_id,value,value_10yravg,sd_10yravg,value_2yravg,sd_2yravg,zscore_10yravg,zscore_2yravg
2010-04-01,U5RATE,11.2,NA,NA,NA,NA,NA,NA
2010-07-01,U5RATE,11.1,NA,NA,NA,NA,NA,NA
2010-10-01,U5RATE,10.9,NA,NA,NA,NA,NA,NA
2011-01-01,U5RATE,11,NA,NA,NA,NA,NA,NA
2011-04-01,U5RATE,10.5,NA,NA,NA,NA,NA,NA
2011-07-01,U5RATE,10.6,NA,NA,NA,NA,NA,NA
2011-10-01,U5RATE,10.5,NA,NA,NA,NA,NA,NA
2012-01-01,U5RATE,10.2,NA,NA,10.75,0.35050983275386566,NA,1.569142855933005
2012-04-01,U5RATE,9.7,NA,NA,10.5625,0.45961940777125615,NA,1.8765526116104536
2012-07-01,U5RATE,9.6,NA,NA,10.375,0.5119988839273553,NA,1.5136751745536243
2012-10-01,U5RATE,9.5,NA,NA,10.2,0.5451081150953976,NA,1.2841489249843485
2013-01-01,U5RATE,9.3,NA,NA,9.9875,0.5194433834128879,NA,1.323532115247928
2013-04-01,U5RATE,9.2,NA,NA,9.825,0.5391792704790176,NA,1.1591691932902717
2013-07-01,U5RATE,9,NA,NA,9.625,0.50638776785046,NA,1.2342320247051604
2013-10-01,U5RATE,8.6,NA,NA,9.3875,0.4823676724538775,NA,1.6325720917280127
2014-01-01,U5RATE,8.3,NA,NA,9.15,0.4928053803045809,NA,1.7248188310660342
2014-04-01,U5RATE,8,NA,NA,8.9375,0.5804862493757157,NA,1.6150253361009583
2014-07-01,U5RATE,7.5,NA,NA,8.675,0.700510018282598,NA,1.6773493159750719
2014-10-01,U5RATE,7.3,NA,NA,8.4,0.7596991885890475,NA,1.4479415228058585
2015-01-01,U5RATE,7,NA,NA,8.1125,0.8043409014306593,NA,1.3831200154327938
2015-04-01,U5RATE,6.8,NA,NA,7.8125,0.7881941385217224,NA,1.2845819963834912
2015-07-01,U5RATE,6.6,NA,NA,7.5125,0.7259230577094834,NA,1.25702027275346
2015-10-01,U5RATE,6.2,NA,NA,7.2125,0.7079901129253149,NA,1.4301047168815586
2016-01-01,U5RATE,6.1,NA,NA,6.9375,0.6501373481262028,NA,1.2881893378588476
2016-04-01,U5RATE,6,NA,NA,6.6875,0.5617256574927963,NA,1.2239070635807954
2016-07-01,U5RATE,6,NA,NA,6.5,0.49856938190328987,NA,1.0028694463571926
2016-10-01,U5RATE,6,NA,NA,6.3375,0.40333431719675356,NA,0.8367748183335512
2017-01-01,U5RATE,5.8,NA,NA,6.1875,0.33990544903798503,NA,1.1400229125385288
2017-04-01,U5RATE,5.5,NA,NA,6.025,0.31509635714446815,NA,1.6661569964113985
2017-07-01,U5RATE,5.3,NA,NA,5.8625,0.31139088893910455,NA,1.8064112341771252
2017-10-01,U5RATE,5.2,NA,NA,5.7375,0.35431019500674016,NA,1.5170322716504803
2018-01-01,U5RATE,5.1,NA,NA,5.6125,0.3833592123769634,NA,1.3368662691638946
2018-04-01,U5RATE,4.9,NA,NA,5.4750000000000005,0.42003401222826153,NA,1.3689367605010152
2018-07-01,U5RATE,4.8,NA,NA,5.325,0.4200340122282616,NA,1.2498987813270142
2018-10-01,U5RATE,4.7,NA,NA,5.1625000000000005,0.3700868623908253,NA,1.2497066148529838
2019-01-01,U5RATE,4.7,NA,NA,5.025,0.29640705601780604,NA,1.0964651259195277
2019-04-01,U5RATE,4.7,NA,NA,4.925000000000001,0.24348657927227577,NA,0.9240755719369532
2019-07-01,U5RATE,4.5,NA,NA,4.825,0.23145502494313783,NA,1.4041604846550373
2019-10-01,U5RATE,4.4,NA,NA,4.7250000000000005,0.2187627547301935,NA,1.4856276627199734
2020-01-01,U5RATE,4.3,7.415000000000001,2.3204276794127017,4.625,0.20528725518857027,1.3424249450378927,1.5831474764542282
2020-04-01,U5RATE,4.7,7.2525,2.275734595403855,4.6000000000000005,0.17728105208558367,1.121615853252444,-0.5640760748177642
2020-07-01,U5RATE,14.3,7.3325000000000005,2.4629966634371563,5.7875000000000005,3.4431868543960427,-2.828871067278154,-2.472273611619938
2020-10-01,U5RATE,9.9,7.3075,2.4307208490803394,6.4375,3.6905042241638784,-1.06655603870797,-0.9382186795313763
2021-01-01,U5RATE,7.9,7.230000000000001,2.358313173783547,6.8375,3.6484585786329,-0.28410136849004164,-0.2912188742452779
2021-04-01,U5RATE,7.4,7.152500000000001,2.2982699736529804,7.175000000000001,3.545923212447138,-0.10768969826752392,-0.06345315070845006
2021-07-01,U5RATE,7,7.0625,2.229256228730411,7.487500000000001,3.382914001693975,0.02803625675438598,0.14410653056976555
2021-10-01,U5RATE,6.1,6.952500000000001,2.162855128688075,7.7,3.2102514365255392,0.39415492452196865,0.49840332809933524
2022-01-01,U5RATE,5.2,6.827500000000001,2.1142965733311874,7.8125,3.0875036148041306,0.7697595600014557,0.8461528554892834
2022-04-01,U5RATE,4.7,6.702500000000001,2.0877527484023433,7.8125,3.0875036148041306,0.9591653041924707,1.0080959857264669
2022-07-01,U5RATE,4.5,6.575,2.061832642615265,6.5875,1.8364853855744598,1.0063862396552388,1.1366820647728826
2022-10-01,U5RATE,4.4,6.447500000000001,2.033815096353119,5.9,1.3959124000349838,1.0067286862367282,1.074565997094379
2023-01-01,U5RATE,4.4,6.325000000000001,2.004961793868351,5.4625,1.216479111440648,0.9601180460830265,0.8734223136324191
2023-04-01,U5RATE,4.3,6.202500000000001,1.9742557831841085,5.075,0.9823441352194249,0.9636542621299156,0.7889292277668962
