date,series_id,value,value_10yravg,sd_10yravg,value_2yravg,sd_2yravg,zscore_10yravg,zscore_2yravg
2010-04-01,IPMAN,89.9654,NA,NA,NA,NA,NA,NA
2010-07-01,IPMAN,92.4062,NA,NA,NA,NA,NA,NA
2010-10-01,IPMAN,93.4775,NA,NA,NA,NA,NA,NA
2011-01-01,IPMAN,93.9034,NA,NA,NA,NA,NA,NA
2011-04-01,IPMAN,94.7053,NA,NA,NA,NA,NA,NA
2011-07-01,IPMAN,94.6801,NA,NA,NA,NA,NA,NA
2011-10-01,IPMAN,95.6744,NA,NA,NA,NA,NA,NA
2012-01-01,IPMAN,96.6056,NA,NA,93.9272375,2.056728650022025,NA,1.3022439785488034
2012-04-01,IPMAN,97.97,NA,NA,94.9278125,1.7828347727605836,NA,1.7063765787389271
2012-07-01,IPMAN,98.2214,NA,NA,95.6547125,1.7933057634575305,NA,1.4312603864336966
2012-10-01,IPMAN,98.0531,NA,NA,96.2266625,1.7281952947986772,NA,1.0568467033193518
2013-01-01,IPMAN,98.3759,NA,NA,96.785725,1.586905298956793,NA,1.002060426066608
2013-04-01,IPMAN,99.1172,NA,NA,97.3372125,1.5260770804699595,NA,1.1663811237187562
2013-07-01,IPMAN,99.1761,NA,NA,97.8992125,1.201004769156107,NA,1.063182705675027
2013-10-01,IPMAN,99.141,NA,NA,98.3325375,0.860810936497011,NA,0.9391870685216506
2014-01-01,IPMAN,99.5992,NA,NA,98.7067375,0.6197792140005524,NA,1.4399684272070443
2014-04-01,IPMAN,99.3149,NA,NA,98.87485000000001,0.5719476624407401,NA,0.7693885802804187
2014-07-01,IPMAN,100.5131,NA,NA,99.16131250000001,0.7454863176621186,NA,1.813296190652107
2014-10-01,IPMAN,100.9392,NA,NA,99.522075,0.8265073947469713,NA,1.7145944597795646
2015-01-01,IPMAN,101.1373,NA,NA,99.86725,0.855559110423452,NA,1.4844678579501034
2015-04-01,IPMAN,100.263,NA,NA,100.010475,0.8065628657634621,NA,0.31308780842640827
2015-07-01,IPMAN,100.0791,NA,NA,100.12335,0.7329399916968443,NA,-0.060373291812827884
2015-10-01,IPMAN,100.2646,NA,NA,100.2638,0.6161560145658851,NA,0.0012983724593872193
2016-01-01,IPMAN,99.6046,NA,NA,100.264475,0.6153263332806185,NA,-1.0723984401607995
2016-04-01,IPMAN,99.4954,NA,NA,100.2870375,0.5776920359437666,NA,-1.3703451852278128
2016-07-01,IPMAN,99.2387,NA,NA,100.12773750000001,0.6741123220047017,NA,-1.3188269535797241
2016-10-01,IPMAN,99.2633,NA,NA,99.91825,0.6457213751191093,NA,-1.0142919612645436
2017-01-01,IPMAN,99.403,NA,NA,99.7014625,0.43459632480695787,NA,-0.6867579934841204
2017-04-01,IPMAN,99.4285,NA,NA,99.59715,0.3768768537030933,NA,-0.44749365301394545
2017-07-01,IPMAN,100.2211,NA,NA,99.6149,0.40510500226132035,NA,1.4964021589863283
2017-10-01,IPMAN,99.6577,NA,NA,99.5390375,0.3122387453650566,NA,0.38003771716820073
2018-01-01,IPMAN,100.6927,NA,NA,99.67505,0.5156264927251136,NA,1.9736185288340569
2018-04-01,IPMAN,100.811,NA,NA,99.8395,0.64396679373130294,NA,1.5086181608385343
2018-07-01,IPMAN,101.4957,NA,NA,100.12162500000001,0.8148737233461388,NA,1.6862428627071049
2018-10-01,IPMAN,101.919,NA,NA,100.45358750000001,0.945695252087809,NA,1.5495610205981236
2019-01-01,IPMAN,101.5033,NA,NA,100.716125,0.9029421192492247,NA,0.8717889920280917
2019-04-01,IPMAN,100.307,NA,NA,100.82593750000001,0.7671902482202706,NA,-0.6764130555671675
2019-07-01,IPMAN,99.5078,NA,NA,100.73677500000001,0.8805943281183911,NA,-1.3956199361697188
2019-10-01,IPMAN,99.3151,NA,NA,100.69395,0.9464376592555577,NA,-1.4568841238677739
2020-01-01,IPMAN,98.8203,98.60668000000001,2.67947738964915,100.4599,1.1552697421567193,0.07972450180964694,-1.4192356470265626
2020-04-01,IPMAN,97.4791,98.7945225,2.2937634991414413,100.0434125,1.545349704701632,-0.5734778238874065,-1.6593735982206719
2020-07-01,IPMAN,84.5145,98.59723,3.066544424642776,97.92076250000001,5.602417593436784,-4.592377624413677,-2.392942381821985
2020-10-01,IPMAN,94.1216,98.6133325,3.040552204518753,96.9460875,5.484489584126573,-1.4772752440574959,-0.5149955080915364
2021-01-01,IPMAN,95.9826,98.6653125,2.9750352859090343,96.256,5.167311242250241,-0.9017414054570717,-0.052909528221283614
2021-04-01,IPMAN,95.9039,98.6952775,2.9399561617599868,95.7056125,4.901861170277937,-0.94946228665157,0.040451472025012335
2021-07-01,IPMAN,97.3679,98.7624725,2.875850023904861,95.438125,4.719743848603288,-0.48492532239439573,0.4088728248612653
2021-10-01,IPMAN,98.0654,98.8222475,2.8345705473115146,95.2819125,4.592047380118155,-0.2670060551916227,0.6061539155827205
2022-01-01,IPMAN,99.3521,98.89091,2.812679411011537,95.3483875,4.65401796866735,0.1639682070393255,0.8602700992893739
2022-04-01,IPMAN,100.0042,98.941765,2.8139913411335082,95.66402500000001,4.898379043768313,0.37755446666443276,0.8860431096122566
2022-07-01,IPMAN,100.6712,99.00301,2.824550452708791,97.68361250000001,2.270583474060922,0.5906037183369034,1.3157796373179407
2022-10-01,IPMAN,100.7301,99.06993500000002,2.83316746620529,98.509675,1.9720534691026996,0.5859748919902651,1.1259456372703236
2023-01-01,IPMAN,99.9214,99.10857250000001,2.8339981342834006,99.002025,1.7275314938208384,0.2868129975694311,0.5321900082797276
